Label TC,Pinyin,Translation,Name TC,Name EN,Others TC,Others EN,Other Possibilities,Region,Category,Sights,Voyages,Source URL,Wiki EN,Wiki ZH,LOC URL,Page,x,y,lat,lng,Kamal Angle,geometry.type,type
打金山,Dǎjīnshān,Strike Gold Mountain,帕塔山,Mount Patah,,,,Indonesia,mountain,,,http://www.world10k.com/blog/?p=1116,https://en.wikipedia.org/wiki/Mount_Patah,https://zh.wikipedia.org/wiki/%E5%B8%95%E5%A1%94%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39377,3648,-4.2700,103.3000,,Point,Feature
舊港,Jiùgǎng,Old Port,,Musi River (center channel),,Palembang River,,Indonesia,water body,,7,http://www.world10k.com/blog/?p=12066,https://en.wikipedia.org/wiki/Musi_River_(Indonesia),https://zh.wikipedia.org/wiki/%E7%A9%86%E8%A5%BF%E6%B2%B3,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39317,3116,-2.4068,104.9261,,Point,Feature
苧麻山,Zhùmáshān,Ramie Island,刁曼岛,Tioman Island,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1412,https://en.wikipedia.org/wiki/Tioman_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39283,1222,2.8167,104.1833,,Point,Feature
石礁,Shíjiāo,rocky reef,,Pulau Siribuat,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1310,https://ceb.wikipedia.org/wiki/Pulau_Seri_Buat,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39242,908,2.6890,103.9121,,Point,Feature
彭加山,Péngjiāshān,[transliteration],邦加島,Bangka Island,,Menumbing Mountain,,Indonesia,island,,,http://www.world10k.com/blog/?p=1277,https://en.wikipedia.org/wiki/Bangka_Island,https://zh.wikipedia.org/wiki/%E9%82%A6%E5%8A%A0%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39073,2212,-2.2500,106.0000,,Point,Feature
西港,Xīgǎng,West Harbor,,Air Banjuasin River,,,,Indonesia,water body,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA284,https://en.wikipedia.org/wiki/Banyuasin_River,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,39059,3156,-2.2761,104.8213,,Point,Feature
官嶼,Guānyǔ,Official Island,貝哈拉島,Berhala Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1167,https://en.wikipedia.org/wiki/Berhala_Island_(Java_Sea),,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38636,2407,-0.8591,104.4060,,Point,Feature
東竹山,Dōngzhúshān,East Bamboo Island,澳島,Pulau Aur East Mountain,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1141,https://en.wikipedia.org/wiki/Aur_Island,https://zh.wikipedia.org/wiki/%E6%BE%B3%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38382,1212,2.4380,104.5300,,Point,Feature
犀角山,Xījiǎoshān,Rhino Horn Mountain,登波火山,Mount Dempo,,,,Indonesia,mountain,,,http://www.world10k.com/blog/?p=1357,https://en.wikipedia.org/wiki/Mount_Dempo,https://zh.wikipedia.org/wiki/%E7%99%BB%E6%B3%A2%E7%81%AB%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38382,3464,-4.0164,103.1279,,Point,Feature
西竹山,Xīzhúshān,West Bamboo Island,澳島,Pulau Aur West Mountain,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1356,https://en.wikipedia.org/wiki/Aur_Island,https://zh.wikipedia.org/wiki/%E6%BE%B3%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38350,908,2.4580,104.5164,,Point,Feature
龍牙山,Lóngyáshān,[transliteration],林加島,Lingga Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1226,https://en.wikipedia.org/wiki/Lingga_Island,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%8A%A0%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38208,1730,-0.1667,104.6500,,Point,Feature
百必港 (占必港),Bǎibìgǎng (Zhànbìgǎng),[transliteration of Jambi],佔碑,Batang Hari River,佔卑,river leading to Jambi,,Indonesia,water body,,,http://www.world10k.com/blog/?p=1089,https://en.wikipedia.org/wiki/Batang_Hari_River,https://zh.wikipedia.org/wiki/%E5%8D%A0%E7%A2%91,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,38010,2996,-1.0606,104.2017,,Point,Feature
舊港,Jiùgǎng,Old Port,巨港,Palembang,,,,Indonesia,town,,"1,4,5,7",http://www.world10k.com/blog/?p=1206,https://en.wikipedia.org/wiki/Palembang,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,37965,3318,-2.9861,104.7556,,Point,Feature
三佛嶼,Sānfúyǔ,Three Buddhas Island,,Alang Tiga Islets,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1297,https://books.google.com.hk/books?id=YklO-nRk-1AC&pg=PA275&lpg=PA275&dq=Alang+Tiga+Islets&source=bl&ots=i3ozTbFnvn&sig=ACfU3U0rvmEem-MW3u2zTUknqtjVFR_SOg&hl=en&sa=X&ved=2ahUKEwi2xZzG0dTrAhUp-2EKHX2KBYkQ6AEwDHoECAEQAQ#v=onepage&q=Alang%20Tiga%20Islets&f=false,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,37954,2296,-0.5162,104.0373,,Point,Feature
毘宋嶼,Písòngyǔ,[transliteration],默加,Pulau Mega,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1279,https://id.wikipedia.org/wiki/Pulau_Mega,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,37946,3736,-4.0017,101.0430,,Point,Feature
將軍帽,Jiāngjūnmào,General's Hat,丁宜島,Tinggi Island,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1190,https://en.wikipedia.org/wiki/Tinggi_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=13,26,37941,1166,2.3000,104.1167,,Point,Feature
鼇魚山 (鰲魚嶼),Áoyúshān (Áoyúyǔ),Turtle Fish Island,,Buaja Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1066,"https://id.wikipedia.org/wiki/Batu_Belubang,_Pangkalan_Baru,_Bangka_Tengah",,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,37469,1996,0.1778,104.2035,,Point,Feature
白礁,Báijiāo,White Reef,白礁,Pedra Branca,,,,Singapore,island,,,http://www.world10k.com/blog/?p=1087,"https://en.wikipedia.org/wiki/Pedra_Branca,_Singapore",https://zh.wikipedia.org/wiki/%E7%99%BD%E7%A4%81,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,37453,1504,1.3303,104.4058,,Point,Feature
橫山,Héngshān,Horizontal Mountain,葛林芝火山,Mount Kerinci,,,,Indonesia,mountain,,,http://www.world10k.com/blog/?p=1171,https://en.wikipedia.org/wiki/Mount_Kerinci,https://zh.wikipedia.org/wiki/%E8%91%9B%E6%9E%97%E8%8A%9D%E7%81%AB%E5%B1%B1,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,37306,3376,-1.6967,101.2656,,Point,Feature
荅答那溪嶼,Dādánàxīyǔ,Answer that Stream Island,柔佛,Johor,,,,Malaysia,area,,,http://www.world10k.com/blog/?p=1115,https://en.wikipedia.org/wiki/Johor,https://zh.wikipedia.org/wiki/%E6%9F%94%E4%BD%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,37165,492,1.9908,103.4828,,Point,Feature
官嶼,Guānyǔ,Official Island,德光島,Pulau Tekong,,,,Singapore,island,,,http://www.world10k.com/blog/?p=1167,https://en.wikipedia.org/wiki/Pulau_Tekong,https://zh.wikipedia.org/wiki/%E5%BE%B7%E5%85%89%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36997,1016,1.4064,104.0568,,Point,Feature
馬鞍山,Mǎ'ānshān,Horse Saddle Island,民丹島,Bintan Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1235,https://en.wikipedia.org/wiki/Bintan_Island,https://zh.wikipedia.org/wiki/%E6%B0%91%E4%B8%B9%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36947,1654,1.0767,104.5003,,Point,Feature
龍牙門,Lóngyámén,Dragon Tooth Channel,新加坡海峽,Singapore Strait,,,,Indonesia,water body,,,http://www.world10k.com/blog/?p=1226,https://en.wikipedia.org/wiki/Singapore_Strait,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8A%A0%E5%9D%A1%E6%B5%B7%E5%B3%A1,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36826,1292,1.2012,103.8671,,Point,Feature
琶撓嶼,Pánáoyǔ,Lute Scratch Island,,Pulau Anak Sambu,,Anak Samlo,,Indonesia,island,,,http://www.world10k.com/blog/?p=1274,https://en.wikipedia.org/wiki/Sambu_Island,https://zh.wikipedia.org/wiki/%E6%A1%91%E5%B8%83%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36421,1844,1.1702,103.8910,,Point,Feature
東吉山,Dōngjíshān,Eastern Luck Island,廖內群島省,Pulau Durai,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1142,https://en.wikipedia.org/wiki/Riau_Islands,https://zh.wikipedia.org/wiki/%E5%BB%96%E5%86%85%E7%BE%A4%E5%B2%9B%E7%9C%81,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36419,2371,0.5167,103.6000,,Point,Feature
琵琶嶼,Pípáyǔ,Lute Island,聖約翰島,Saint John's Island,棋樟山，上川島,Pulau Sakijang Bendera,,Singapore,island,,,http://www.world10k.com/blog/?p=1279,https://en.wikipedia.org/wiki/Saint_John%27s_Island,https://zh.wikipedia.org/wiki/%E8%81%96%E7%B4%84%E7%BF%B0%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36359,1232,1.2197,103.8478,,Point,Feature
淡馬錫,Dànmǎxī,[transliteration from Malay],新加坡,Singapore,,Temasek,,Singapore,town,,,http://www.world10k.com/blog/?p=1131,https://en.wikipedia.org/wiki/Singapore,https://zh.wikipedia.org/wiki/%E6%96%B0%E5%8A%A0%E5%9D%A1,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,36138,584,1.3000,103.8000,,Point,Feature
牛屎礁,Niúshǐjiāo,Ox Dung Reef,,Buffalo Rock,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1272,,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35858,1764,1.1571,103.8139,,Point,Feature
甘巴門,Gānbāmén,[transliteration],昆杜門,Kundur Channel,,Kampar Strait,,Indonesia,water body,,,http://www.world10k.com/blog/?p=1160,,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35754,2484,0.6584,103.3292,,Point,Feature
赤角山,Chìjiǎoshān,Red Point Mountain,塔拉克毛火山,Mount Talakmau,,,,Indonesia,mountain,,,http://www.world10k.com/blog/?p=1112,https://en.wikipedia.org/wiki/Mount_Talakmau,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35702,3672,0.0792,99.9833,,Point,Feature
涼傘嶼,Liángsǎnyǔ,Parasol Island,,Pulau Labun,,Labon,,Indonesia,island,,,http://www.world10k.com/blog/?p=1222,https://sv.wikipedia.org/wiki/Pulau_Labun,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35606,1947,0.6667,104.2243,,Point,Feature
長腰嶼,Zhǎngyāoyǔ,Long Waist Island,沙都姆島,Pulau Satumu,柯奈島,Coney Islet,,Singapore,island,,,http://www.world10k.com/blog/?p=1110,https://en.wikipedia.org/wiki/Pulau_Satumu,https://baike.baidu.com/item/%E6%B2%99%E9%83%BD%E6%9C%A8%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35588,1315,1.1599,103.7407,,Point,Feature
甘巴港,Gānbāgǎng,Kampar Anchorage,,Kampar River,,,,Indonesia,water body,,,http://www.world10k.com/blog/?p=1160,https://en.wikipedia.org/wiki/Kampar_River,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35539,3348,0.4690,103.1450,,Point,Feature
沙糖淺,shātángqiǎn,shallow sand,,,,,,Indonesia,descriptor,,,http://www.world10k.com/blog/?p=1300,,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35265,1956,,,,Point,Feature
仁義礁,Rényìjiāo,Humane Justice Reef,昆杜島,Kundur Island,,Pulau Kundur,,Indonesia,island,,,http://www.world10k.com/blog/?p=1289,https://en.wikipedia.org/wiki/Kundur_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35237,2683,0.7580,103.4212,,Point,Feature
牛昆礁 (牛屎礁),Niúkūnjiāo (Niúshǐjiāo),Ox Dung Reef,門多耳島,Mendol Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1272,https://en.wikipedia.org/wiki/Mendol_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,27,35101,3026,0.6049,103.2157,,Point,Feature
白沙,Báishā,white sand,巴蓋群島,Pagai Islands,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1086,https://en.wikipedia.org/wiki/South_Pagai,https://zh.wikipedia.org/wiki/%E5%8D%97%E5%B7%B4%E8%93%8B%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,34570,3868,-3.0000,100.3333,,Point,Feature
吉利門,Jílìmén,[transliteration],卡里摩群島,Great Karimun,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1179,https://en.wikipedia.org/wiki/Great_Karimun,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,34514,2378,1.0500,103.3667,,Point,Feature
鬼嶼,Guǐyǔ,Ghost Island,朗桑島,Rangsang Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1168,"https://id.wikipedia.org/wiki/Rangsang,_Kepulauan_Meranti",,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,34254,2774,1.0167,102.9333,,Point,Feature
毘宋嶼,Písòngyǔ,[transliteration],香蕉屿,Pulau Pisang,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1279,https://en.wikipedia.org/wiki/Banana_Island_(Johor),https://zh.wikipedia.org/wiki/%E9%A6%99%E8%95%89%E5%B1%BF,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,34209,1616,1.4675,103.2547,,Point,Feature
射箭山,Shèjiànshān,Archery Mountain,巴株巴辖,Mount Banang,,,,Malaysia,mountain,,,http://www.world10k.com/blog/?p=1306,https://ceb.wikipedia.org/wiki/Bukit_Banang,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,34061,1076,1.8136,102.9403,,Point,Feature
平洲,Píngzhōu,Flat Province,兄弟島,The Brothers,,"Bersaudara, Pulau Iyu Besar & Pulau Iyu Kecil",,Indonesia,island,,,http://www.world10k.com/blog/?p=1281,https://en.wikipedia.org/wiki/Great_Iyu_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,33994,2375,1.1892,103.3489,,Point,Feature
沙糖礁,shātángjiān,Sand Sugar Reef,西比路島,Siberut,西北路島,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1300,https://en.wikipedia.org/wiki/Siberut,https://zh.wikipedia.org/wiki/%E8%A5%BF%E6%AF%94%E8%B7%AF%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,33435,4040,-1.3833,98.9000,,Point,Feature
滿剌加,Mǎnlájiā,[transliteration],馬六甲,Malacca,,,,Malaysia,town,,"1,2,3,4,5,6,7",http://www.world10k.com/blog/?p=1244,https://en.wikipedia.org/wiki/Malacca,https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%AD%E7%94%B2,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,33053,827,2.2000,102.2500,,Point,Feature
九嶼,Jiǔyǔ,Nine Islands,巴都群岛,Batu Islands,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1205,https://en.wikipedia.org/wiki/Batu_Islands,https://zh.wikipedia.org/wiki/%E5%B7%B4%E9%83%BD%E7%BE%A4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,32829,3890,-0.13,98.67,,Point,Feature
官廠,Guānchǎng,Government Mill (trading base),,at Malacca,,,,Malaysia,building,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA285,,https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%AD%E7%94%B2%E8%8B%8F%E4%B8%B9%E7%8E%8B%E6%9C%9D#%E9%A9%AC%E5%85%AD%E7%94%B2%E4%B8%8E%E6%98%8E%E6%9C%9D%E5%85%B3%E7%B3%BB,https://loc.gov/resource/g7821rm.gct00058/?sp=14,28,32571,624,2.2000,102.2500,,Point,Feature
雙嶼,Shuāngyǔ,Double Islands,潘當島,The Brothers,,Pandang and Salahnama Islands,,Indonesia,island,,,http://www.world10k.com/blog/?p=1313,https://en.wikipedia.org/wiki/Pandang_Island,https://zh.wikipedia.org/wiki/%E6%BD%98%E7%95%B6%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,32128,4012,-0.2845,98.4839,,Point,Feature
假五嶼,Jiǎwǔyǔ,False Five Island,,Tanjung Tuan,,Cape Rachado,,Malaysia,peninsula,,,http://www.world10k.com/blog/?p=1188,https://en.wikipedia.org/wiki/Tanjung_Tuan,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,32007,1284,2.4070,101.8521,,Point,Feature
金嶼,Jīnyǔ,Gold Island,皮尼島,Pini Island,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1203,https://en.wikipedia.org/wiki/Batu_Islands,https://zh.wikipedia.org/wiki/%E5%B7%B4%E9%83%BD%E7%BE%A4%E5%B2%9B,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,31384,3954,0.1241,98.6803,,Point,Feature
雞骨嶼,Jīgǔyǔ,Chicken Bone Island,,Kepulauan Arwah,,"Aruah (Aroa, Aru) Islands",,Indonesia,island,,,http://www.world10k.com/blog/?p=1175,https://id.wikipedia.org/wiki/Kepulauan_Arwah,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30915,2284,2.8805,100.5666,,Point,Feature
沉礁,chénjiāo,sunken reef,,Hinako Islands,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1111,https://en.wikipedia.org/wiki/Hinako_Islands,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30809,4046,0.8333,97.3333,,Point,Feature
綿花嶼,Miánhuāyǔ,Cotton Island,蚶山,Bukit Jugra,,Paracellar,,Malaysia,mountain,,,http://www.world10k.com/blog/?p=1255,https://en.wikipedia.org/wiki/Jugra,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30726,1108,2.8358,101.4175,,Point,Feature
吉令港,Jílìnggǎng,[transliteration from Malay],巴生港,Klang Estuary,,,,Malaysia,town,,,http://www.world10k.com/blog/?p=1178,https://en.wikipedia.org/wiki/Port_Klang,https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%94%9F%E6%B8%AF,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30462,711,3.0455,101.4474,,Point,Feature
綿花淺,Miánhuāqiǎn,Cotton Shoal,,Amazon Maru Shoal,,,,Malaysia,descriptor,,,http://www.world10k.com/blog/?p=1255,https://www.sea-seek.com/Amazon-Maru-Shoal-Selangor-Malaysia-,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30404,1434,2.8500,101.0000,,Point,Feature
龍牙加兒港 (龍牙加皃港),Lóngyájiāmàogǎng,Dragon Tooth Plus Child Anchorage,實武牙,Sibolga,,Siboga,,Indonesia,water body,,,http://www.world10k.com/blog/?p=1226,https://en.wikipedia.org/wiki/Sibolga,https://zh.wikipedia.org/wiki/%E5%AE%9E%E6%AD%A6%E7%89%99,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30311,3314,1.7243,98.7886,,Point,Feature
龍牙加兒山 (龍牙加皃山),Lóngyájiāmàoshān,Dragon Tooth Plus Child Mountain,,Tombak Rantjang,,,,Indonesia,mountain,,,http://www.world10k.com/blog/?p=2250,https://en.wikipedia.org/wiki/Minangkabau_people,https://zh.wikipedia.org/wiki/%E7%B1%B3%E5%8D%97%E4%BD%B3%E4%BF%9D%E4%BA%BA,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30125,2780,1.7023,98.8018,,Point,Feature
南傅山,Nánfùshān,South Teacher Island,尼亞斯島,Pulau Nias,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1268,https://en.wikipedia.org/wiki/Nias,https://zh.wikipedia.org/wiki/%E5%B0%BC%E4%BA%9E%E6%96%AF%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30081,3978,1.1000,97.5333,,Point,Feature
吉那大山,Jínàdàshān,[transliteration of Cherakah],,Cherakah Mountain,,False Parcellar,,Malaysia,mountain,,,http://www.world10k.com/blog/?p=1180,https://ms.wikipedia.org/wiki/Kampung_Bukit_Cherakah,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,29,30065,344,3.2308,101.3939,,Point,Feature
涼傘嶼,Liángsǎnyǔ,Parasol Island,图昂库岛,Pulau Tuangku,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1222,https://en.wikipedia.org/wiki/Tuangku,https://zh.wikipedia.org/wiki/%E5%B7%B4%E5%B0%BC%E4%BA%9E%E7%BE%A4%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,29453,3845,2.1728,97.2663,,Point,Feature
九洲,Jiǔzhōu,Nine Provinces,森美蘭,Negeri Sembilan,,,,Malaysia,island,,2,http://www.world10k.com/blog/?p=2257,https://en.wikipedia.org/wiki/Negeri_Sembilan,https://zh.wikipedia.org/wiki/%E6%A3%AE%E7%BE%8E%E5%85%B0,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,29116,1138,2.5315,101.8227,,Point,Feature
雙嶼,Shuāngyǔ,Double Island,萨拉赫纳马岛,Pandang and Salahnama Islands,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1313,https://en.wikipedia.org/wiki/Pandang_Island,https://zh.wikipedia.org/wiki/%E6%BD%98%E7%95%B6%E5%B3%B6,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,29007,1757,3.3875,99.7370,,Point,Feature
班卒,Bānzú,[transliteration],巴鲁斯,Barus,,,,Indonesia,town,,,http://www.world10k.com/blog/?p=1091,https://en.wikipedia.org/wiki/Barus,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,28869,2802,2.0122,98.3995,,Point,Feature
陳公嶼,Chéngōngyǔ,Old Public Island,賈臘島,Pulau Jarak,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1111,https://ceb.wikipedia.org/wiki/Pulau_Jarak,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,28627,1334,3.9778,100.0996,,Point,Feature
檳榔嶼,Bīnlángyǔ,[transliteration],檳島,Penang,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1100,https://en.wikipedia.org/wiki/Penang_Island,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,28393,924,5.4145,100.3292,,Point,Feature
吉達港,Jídágǎng,Kedah Anchorage,梅爾博河,"Merbok River, Kedah",吉陀港,,,Malaysia,water body,,,http://www.world10k.com/blog/?p=1177,https://en.wikipedia.org/wiki/Kedah_Sultanate,https://zh.wikipedia.org/wiki/%E5%90%89%E6%89%93%E8%8B%8F%E4%B8%B9%E7%8E%8B%E6%9C%9D,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,28157,394,5.6623,100.3835,,Point,Feature
龍牙交椅,Lóngyájiāoyǐ,[transliteration],浮罗交怡,Langkawi,,,,Malaysia,island,,,http://www.world10k.com/blog/?p=1226,https://en.wikipedia.org/wiki/Langkawi,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27925,978,6.3500,99.8000,,Point,Feature
亞路,Yàlù,[transliteration from ancient Javanese],啞魯,Aru Kingdom,,Medan Belawan,,Indonesia,area,,"1,2,4,6,7",http://www.world10k.com/blog/?p=1377,https://en.wikipedia.org/wiki/Aru_Kingdom,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27866,2874,3.7662,98.6793,,Point,Feature
單嶼,Dānyǔ,Single Island,,Pulau Berhala,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1129,https://en.wikipedia.org/wiki/Berhala_Island_(Malacca_Strait),,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27830,1516,3.7742,99.4995,,Point,Feature
石城山,Shíchéngshān,Stone City Island,錫默盧縣,Simeulue,,,,Indonesia,island,,,http://www.world10k.com/blog/?p=1310,https://en.wikipedia.org/wiki/Simeulue,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27699,3639,2.5833,96.0833,,Point,Feature
古力由不洞,Gǔlìyóubudòng,[transliteration],布坦群島,Batong Group,,,,Thailand,island,,,http://www.world10k.com/blog/?p=1166,https://en.wikipedia.org/wiki/Tarutao_National_Park,https://zh.wikipedia.org/wiki/%E8%BE%BE%E9%B2%81%E5%9B%BD%E5%AE%B6%E6%B5%B7%E6%B4%8B%E5%85%AC%E5%9B%AD,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27427,772,6.5512,99.2632,,Point,Feature
有人家,Yǒurénjiā,Inhabited,指錫默盧縣？,referring to Simeulue?,,,,Indonesia,descriptor,,,https://books.google.com.hk/books?id=DjQ9AAAAIAAJ&pg=PA282,https://id.wikipedia.org/wiki/Pulau_Raya,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27361,3554,,,,Point,Feature
甘杯港,Gānbēigǎng,[transliteration of Kampei],蘭沙,Kampei Kingdom,,"Kuala Langsa, Pulau Kampei",near Sembilian Island [Mills 285],Indonesia,water body,,,http://www.world10k.com/blog/?p=1160,https://en.wikipedia.org/wiki/Langsa,,https://loc.gov/resource/g7821rm.gct00058/?sp=15,30,27309,2290,4.4859,98.0070,,Point,Feature
